num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Wind_Speed_kmh,cat__Crop_Growth_Stage,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region,Total_Water,Evaporation,Soil_Fertility,Heat_Stress
7.338469103579276,24.691841809998348,1.1639352153944291,0.9491887601625442,27.3741285268174,40.59871783444137,1119.8234179809435,6.972188370288468,15.02,Vegetative,9.45,No,15.3,East,1144.515259790942,182.40543015878384,0.4792963471985417,6.983514076496049
6.699559856552542,15.60457245319613,1.1767753769888087,0.4523580360375569,23.04031463760053,28.655343140720788,463.56856997028734,9.185169915443854,7.61,Flowering,4.92,No,84.95,Central,479.17314242348345,209.0904680816479,0.5948136401295578,6.478900624646209
7.608579436539725,55.114636244898,1.1400025479899127,1.932881894759152,40.97428717027995,36.93571028173014,1705.778513188802,7.255692445800748,7.63,Vegetative,6.86,No,37.99,Central,1760.8931494337,297.29388774198986,0.329803189341746,7.322783508571676
6.266996689567026,52.44006884402252,0.9884812655460358,2.6730033104329736,37.21464186308558,40.73996478737983,36.1738730338628,9.623430027833605,16.65,Harvest,9.13,No,1.45,South,88.61394187788531,358.1176186403848,0.2421573257965138,7.31992873817844
7.212938320350197,23.20950425677517,0.5373881473982163,2.4709552368363905,25.652466632919733,56.72504223590825,760.8185850483231,8.143313231530787,0.77,Vegetative,12.1,Yes,98.85,West,784.0280893050983,202.3221723789761,0.1465371320713816,7.269718043150097
6.5637900612754985,13.246948222484718,0.5151083434582812,1.6207201230768098,20.547198650361587,86.42977031321306,2172.981327362525,6.215767484549672,15.24,Flowering,9.93,No,111.12,Central,2186.228275585009,127.71564495386778,0.1810177966768797,7.482105401014946
6.466039603097535,34.65593557287845,1.3357786541585372,1.3003557640243792,35.73397633771949,54.58932201321889,2080.7070833988537,10.334616547000016,15.62,Harvest,7.57,Yes,92.43,North,2115.363018971732,369.2166335363793,0.4595011394682876,7.56320848076411
7.420013464844605,61.91316019227614,0.7201970785587141,1.6761612534721992,32.95251509722158,65.25565937759794,1326.27005834766,4.206362820312448,14.79,Vegetative,11.13,No,32.3,West,1388.183218539936,138.67523233306844,0.2298938467942437,7.665572317728335
6.04182593166103,27.715985503973656,0.3955321840875907,2.436547602068723,29.002415224308344,77.79518764241053,2021.8839020532027,8.003403447737227,8.65,Vegetative,9.95,Yes,82.62,North,2049.5998875571763,231.5135644858957,0.1327830537568336,7.718994789895775
6.495693171189926,56.835068054263246,0.8443823666981898,0.5155844246966157,27.17320439662723,69.7807761927029,1417.5915556595116,7.191344013096931,11.2,Flowering,2.42,No,64.04,East,1474.4266237137747,195.2839752712588,0.4429355403709512,7.547292181662885
5.56990696901229,11.87981213698341,0.8218791497680366,1.8845007463965755,25.218004786627475,31.42531499266918,1578.1274750364414,7.885081064419026,12.68,Flowering,14.27,No,11.35,East,1590.007287173425,198.73834377271527,0.2345187086163583,6.667612047362028
7.674627187932177,15.76961787854377,0.7584789571677772,2.198188454551164,40.13028603230296,47.49773333303214,1687.9173743006663,4.820162383745596,15.78,Sowing,6.44,No,11.86,West,1703.6869921792102,192.6978653991742,0.2148699799711007,7.55095600765776
6.248435576020518,16.89849863165031,1.3497099622452386,2.2150641642852933,31.210822639285784,79.0481581433443,1163.840817445402,5.088968177551542,13.55,Vegetative,3.02,Yes,30.73,East,1180.7393160770523,158.8398535754146,0.3526132825617507,7.800429677810619
7.214713231671124,20.56335283740749,1.195298025069802,1.0378854040943415,32.1994489768241,64.51951651726965,2206.287625941924,6.603003321309331,3.29,Harvest,5.22,No,58.08,East,2226.850978779331,212.1060435035809,0.5832573033982772,7.638375642892765
6.328220886909131,24.22559795201612,1.4815594503087055,2.3067241973953285,37.870913091843526,82.57229038040235,1326.9990333283138,10.5133542535983,6.3,Vegetative,7.12,No,112.99,East,1351.22463128033,398.15779143013975,0.3705932459388616,8.046886096990383
5.208025984255782,36.72800468386126,1.1164832736814676,1.7693204294934324,31.481316275360115,45.48881391078277,601.0047790885324,10.078964337864292,15.21,Flowering,10.68,Yes,33.52,South,637.7327837723936,315.67054511146466,0.3454205509418551,7.2578933704406
6.197459545343666,52.45241459572552,0.8221261615704016,2.719837803075183,34.547441187196924,55.09677555454884,1331.647604140721,8.827657701963002,5.13,Vegetative,0.41,No,27.5,South,1384.100018736446,304.590338825546,0.2012527570122751,7.547838938443481
6.2663522637634985,14.101103904016083,0.7628116577313846,1.5951026381051054,36.9485450981314,86.68804803854738,1865.1048823882304,5.744581960747442,9.96,Flowering,2.4,Yes,108.97,West,1879.2059862922467,211.7699981324997,0.2495171339094545,8.067458713992938
7.150827907466507,14.964910698213156,0.9075608784903908,1.9852069768666267,33.85260557938732,26.79093761875833,775.3271184514572,6.816659896834011,19.77,Flowering,7.85,Yes,116.84,Central,790.2920291496703,230.59511133423536,0.2657980580962383,6.806946152194458
7.361976385698876,19.780302373048208,1.272038732953534,1.4613197981338166,33.48500993450555,70.45064996456136,1515.750741544052,9.754108639534396,5.75,Vegetative,11.17,Yes,115.53,South,1535.5310439171003,324.98596015822613,0.4760878524696387,7.763817740878879
4.96702295664496,27.92945890382452,0.7542902138601456,2.3247459062750377,27.464672413225998,33.0340759986064,892.0554969825907,6.562563346968173,15.21,Vegetative,10.93,No,51.54,South,919.9849558864152,180.11941261825206,0.205022775310394,6.809792757228628
5.382944800370876,47.99547441068361,0.7799248000717823,1.3038847994735958,32.87903758500945,71.4179847860144,1591.610854386457,7.590425602775586,5.28,Flowering,12.19,No,84.94,Central,1639.6063287971406,243.11816785379403,0.2940790829611645,7.740784323974904
6.36684706837464,26.081029773376248,0.6782373742452534,0.6600290620920496,20.229133624551025,71.50440422711299,2359.3754041256325,9.393484402027674,17.41,Flowering,0.78,No,71.73,Central,2385.4564338990085,182.3271922772623,0.3547322931890129,7.255149288648329
4.974380758907333,54.39583876855883,1.123618041881686,2.2388529264340766,27.17337379629798,82.23596615350768,2413.987181385371,7.683355808133263,11.99,Flowering,11.08,No,24.76,North,2468.38302015393,207.26715057782965,0.2964601810802136,7.705331506432442
8.030120534135108,9.58279513136317,0.9990843738945758,2.0461204553493992,14.456867097308544,60.35431382207268,1407.0261448773192,9.749373695211691,3.74,Flowering,3.53,No,63.08,West,1416.6089400086823,137.47949735103853,0.2851322809794219,6.758035777730903
7.296860930804148,32.52820094167216,0.6523703595642768,2.9168724219801536,36.54519033381541,88.0718862713494,982.8657961085798,8.606505303928374,9.24,Vegetative,7.99,No,40.37,Central,1015.393997050252,310.43144493328373,0.1517115556759342,8.069167109030417
6.499681284067914,31.958195539223432,1.359681284067914,1.984176850030268,31.47111670289124,59.31882339405609,1957.9672705400824,8.768909657248278,14.65,Flowering,14.35,Yes,88.91,South,1989.9254660793056,275.95854478806154,0.3865593753133425,7.530704202856894
4.880974439921217,14.74825853737262,1.3916389775968483,0.8773524208050906,31.189793806361944,37.29242369292993,1806.365608511024,10.614538707191272,13.6,Harvest,0.81,Yes,4.85,North,1821.1138670483963,331.0723095589425,0.554699268968722,7.059583366484061
7.073535798912927,48.74191652577259,0.5791218187642824,1.0007444860698804,35.918656260011105,57.347002375915686,1759.4163189689364,5.866158805635052,1.94,Vegetative,12.44,No,79.38,West,1808.1582354947088,209.82355710791705,0.29399921091395,7.626705440657654
6.467811478529294,16.44835947097175,1.098834222947621,1.0042443552046842,16.893371540018624,92.8260348134652,945.004903519404,7.953417194092342,2.63,Flowering,7.67,No,39.58,South,961.4532629903756,129.23257558100323,0.4341502675217566,7.339035397665868
6.056160840276589,36.34193536223692,0.8771619714732712,1.4258098573663562,25.977862537788184,43.97522660923636,56.07445397260384,7.554284836884905,10.16,Flowering,8.23,Yes,112.52,East,92.41638933484076,178.40754099726993,0.3329115893925541,6.9923757888941305
5.247189037202345,35.591348282462,0.540481295611811,1.3806045203834132,35.08108581599522,32.57302260191706,278.66617561863137,4.140123224771602,2.9,Vegetative,14.38,Yes,49.2,East,314.2575239010934,145.232720047699,0.2022400564665416,7.041841592936311
5.438411868307139,31.837120984283644,0.905881316928606,1.478638667121708,27.26917070972617,31.438551686034973,1171.509921555025,8.203891884256825,17.04,Vegetative,4.83,Yes,118.08,Central,1203.3470425393084,222.8000313865023,0.3149200098983283,6.752223038720439
6.373581843836293,14.73438139517044,1.1865910340846093,2.138622367755272,34.01900054273226,90.02151809103044,397.9665100224468,6.128141544250241,11.45,Vegetative,8.56,Yes,66.3,North,412.7008914176172,208.36349696106132,0.3047762565400057,8.026989537948111
6.610657580683895,60.81142787292288,0.6287411944097582,1.9695114866487475,30.276824808135625,90.37609189318998,401.4442082845069,7.491202449812694,15.93,Vegetative,2.57,No,14.05,East,462.25563615742976,226.85669863936445,0.2044643719882002,7.913178518909861
5.96102661591182,38.9043015199369,1.015166161826703,2.788798951694576,41.18091147342142,66.99557152464733,830.8217305746721,10.77694635990014,15.85,Flowering,1.76,Yes,105.81,Central,869.726032094609,443.816036374725,0.2373577537615955,7.90838967509352
7.159160500386439,19.62788298600953,0.5384649051582241,0.941872972276688,34.87689643120697,86.64097301605148,2111.425226884391,4.834103662346678,13.52,Sowing,3.99,No,57.82,Central,2131.0531098704005,168.32205369606092,0.2382168314183661,8.012659906553747
5.859090435555638,23.5261353321929,0.6274365652420495,1.4226076749862837,14.392563434757951,41.76091998222033,982.3847508275752,5.671047494017347,15.82,Flowering,12.78,No,64.64,Central,1005.910886159768,81.78481247307553,0.323136493730632,6.394340216958483
5.8681669133216205,20.14121399311656,0.8,0.4033960491564183,14.519945348845944,79.73031189545837,1504.7404582716697,6.084690453219089,17.18,Harvest,2.43,No,78.32,North,1524.881672264786,86.88606699059135,0.4700349798112197,7.047956836383071
6.176492861915826,54.64345304948552,0.6526190837559738,2.4730758822889016,34.305678432677254,74.51898571735596,1572.9351059329497,7.751000752399759,15.68,Flowering,6.31,No,98.74,South,1627.578558982435,261.3708938971839,0.1821726491872216,7.832842306599842
5.825091235373515,31.27208025266797,0.9775948890960467,3.010857655586952,26.639350283528017,44.44362394657266,95.42625913430632,7.018481774463253,0.75,Flowering,5.49,No,91.01,Central,126.6983393869743,185.1091952072394,0.2184162509949288,7.0675708844023655
5.427134524091581,13.267864570993323,1.4283913630539011,2.3022803524889115,40.61143183303912,61.93121952904701,962.91862830815,7.685936016488194,13.78,Harvest,12.57,Yes,117.34,East,976.1864928791432,311.97207146227845,0.3539121833983889,7.8246946149449075
7.876373814360464,34.155686840028075,1.1695527053568573,1.2030351369045715,29.64849859821971,72.49537528329292,244.86522378162587,6.245766733257822,4.13,Flowering,1.17,Yes,19.06,Central,279.020910621654,180.96495368341544,0.4213631849136353,7.66102240901148
6.100000327614194,34.88009011907459,0.3692660520402367,2.5388990234579896,17.522018111178703,63.49770563454203,727.2903677930153,6.496513883697038,11.6,Vegetative,5.5,No,45.14,South,762.1704579120899,113.16765189289556,0.0995708822724022,7.011403196719194
7.309954590729484,31.67034279740757,0.8898842489450061,2.344247618142539,37.244665213092,45.83042470443379,1662.6228265634843,10.552048348097651,16.15,Flowering,6.45,No,99.07,West,1694.293169360892,392.79461156560217,0.2359685764814945,7.389252425011646
6.5106563711802,39.067319803243656,0.9923275971831615,0.4919762708567288,35.38864097616694,67.78774349381378,1941.899211941718,9.787446879522893,18.89,Vegetative,4.21,No,108.48,South,1980.9665317449617,345.8154204458159,0.54589173209811,7.773117378482143
6.327322816579805,23.833328757933963,0.7473790580009316,0.5244206674751062,31.842069041875327,48.39894284483201,1159.26502880902,9.489336534779888,10.34,Flowering,11.96,No,40.3,North,1183.098357566954,290.35374309801193,0.3955222211802946,7.321305410553926
5.721458947301127,9.244040261765976,0.7691486088237108,1.029616830633432,35.62613390612792,74.76780954754452,1847.5404994257533,10.616950463725429,7.9,Harvest,10.48,No,71.93,East,1856.7845396875196,378.2391186459857,0.3594587894267882,7.887724761220675
6.12623677532392,12.878004794938256,1.1166430844727715,2.4791516859475644,27.785158696112955,30.39461089380073,1129.514803673349,8.477738689097214,15.09,Vegetative,5.86,Yes,51.16,West,1142.3928084682873,234.6950888692382,0.2982630121547993,6.73740201868434
6.279849933537152,25.61698421719288,1.2477684527352837,1.485145620387334,40.36925855983679,85.9761032680938,2403.87339817574,5.504413072375151,1.91,Flowering,6.26,No,117.99,Central,2429.490382392932,221.96586949626945,0.4040522207383717,8.152064162032824
6.884854221221534,11.895750897564218,0.6408151312281753,0.5701410865571247,17.787263048758543,48.28820567569142,1585.2780833580196,7.194827039516698,15.77,Harvest,3.59,No,86.9,West,1597.1738342555836,127.38507258889838,0.3651711195839894,6.754981107182524
5.137506843439399,41.386736440377724,0.8195320208882101,1.827506843439399,29.430448801461026,35.46174061853336,228.7104091335432,7.087223597140275,16.99,Vegetative,4.88,No,60.19,West,270.0971455739209,203.1719834067073,0.250158196457652,6.894375028674295
6.040800112730306,40.44494610416405,0.9075942852218932,2.0075323245051626,38.97357221522161,29.1549732470281,437.7967296534453,9.181053332184415,9.45,Vegetative,12.66,No,1,Central,478.24167575760936,357.4676394984923,0.2610502843630438,6.999136335845197
5.7354180561529695,15.182294968820347,0.6139441811271851,2.317517016959793,33.42956058686625,55.23636495025964,1305.876547110548,9.625378854550265,18.59,Vegetative,4.09,No,94.49,South,1321.0588420793683,317.73942583911844,0.2170814246934963,7.492069379284219
6.449578825313505,39.81523618606009,1.3129789412656754,3.082728136288518,35.804723596306005,51.2436619007291,58.29997002185282,4.661775373500536,3.4,Flowering,7.17,Yes,99.13,Central,98.11520620791292,165.6842210178812,0.2804809478684907,7.502087411711717
6.148286354234585,13.845516314004302,1.1594366417423871,1.824647901088992,31.06882633696331,69.24385000568773,853.217464105986,9.695399045432476,2.36,Sowing,12.59,No,68.44,East,867.0629804199904,301.16072015573,0.3411521385277412,7.673653578228452
7.874426207559162,25.192970643690597,1.272098345291414,1.4578951162077058,26.8733839081371,68.92121883894582,2039.156865224342,8.026537629852337,14.23,Vegetative,5.47,No,2.77,South,2064.3498358680326,213.03168534615105,0.4279361702756728,7.508527605020397
7.173042132468274,18.14004780504051,0.5890228561948235,0.5058142865043138,27.80095566427694,81.0304371869407,2372.466646472615,5.344144297011686,7.32,Flowering,0.86,Yes,24.92,West,2390.606694277656,140.0499084122328,0.3321357639527229,7.691066775915536
6.994107609984112,16.704781423518625,0.9942812099572408,2.409146280432497,37.67992265910323,27.549236233448998,1529.6784409365987,6.464762505339035,18.89,Vegetative,3.7,Yes,104.33,Central,1546.383222360117,243.65975685004148,0.2590419891220052,6.945326377167164
8.11573027977763,35.60793042923411,1.3104868531850855,1.4067039861477997,32.39845859473341,84.23876845712262,1807.500057125673,6.931309581700368,17.45,Vegetative,1.65,No,9.69,West,1843.1079875549071,221.7587795778724,0.4348751883090253,7.905592282563232
5.261485133040734,50.518554928953534,0.9024158450658348,0.9090494523384962,31.12160395149842,87.1949501178679,257.3696233182691,5.737247535197505,12.09,Harvest,10.73,Yes,48.88,East,307.8881782472226,178.5368717590288,0.4302300215431622,7.904844606948936
5.52656635847348,17.451760494216966,1.020806172726668,3.0007765429739424,14.406627160329698,48.19973795927777,1216.057678082832,8.333790740909999,11.35,Flowering,5.71,No,9.08,East,1233.509438577049,120.05317438368289,0.2269804730498566,6.543332447058667
6.381708830213535,10.866573723079192,0.7656083270205505,1.9217036603172912,37.24924277945512,67.92990177197137,83.7486061898226,7.943665471812034,7.66,Sowing,5.29,No,53.52,East,94.61517991290178,293.5718687597225,0.2302610990822636,7.818478412022964
5.8947997354985375,58.85604562972332,1.1705058966258013,2.577774054846475,32.0772322276001,68.56522781852661,1413.3216966828002,7.310250854164043,13.98,Flowering,2.32,Yes,51.55,South,1472.1777423125236,234.08037423579677,0.2959979024231705,7.693514551802474
