num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Soil_Type,cat__Wind_Speed_kmh,cat__Crop_Type,cat__Crop_Growth_Stage,cat__Season,cat__Irrigation_Type,cat__Water_Source,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region,Total_Water,Evaporation,Soil_Fertility,Heat_Stress
5.829114266394189,18.76105702049653,0.5405655649703458,1.7455495896813937,31.84633947155349,32.93801243560571,1652.4712562808265,6.706232748675004,Silt,13.05,Cotton,Flowering,Kharif,Drip,Reservoir,1.9,No,18.91,North,1671.232313301323,213.5863987033211,0.17902928886263278,6.952812777244793
7.973590230249655,22.958504084892223,1.0644328740424025,1.845860632053695,40.85073471422707,36.362103720032664,1746.201194817117,4.795347470878937,Clay,18.91,Potato,Vegetative,Kharif,Rainfed,Rainwater,5.67,No,72.41,North,1769.1596989020093,195.5031258810016,0.31566790978767495,7.256224653767546
7.455092720229631,13.354908741133668,0.8902577997539675,1.8425358143065291,38.36505199835978,30.169612411554798,1371.106301736623,6.459927640705294,Sandy,13.54,Rice,Vegetative,Zaid,Rainfed,River,3.09,No,96.75,South,1384.4612104777566,247.26834343902408,0.30319076313563104,7.007993191833348
7.160669766370557,11.061939250656902,1.464051983689161,2.699516826097342,32.78900026672886,51.771900948906385,122.52241586951328,6.365836388582413,Loamy,13.75,Rice,Vegetative,Kharif,Canal,River,4.76,No,118.43,Central,133.5843551201702,208.70380067046204,0.33347302498380055,7.435880227147677
5.898400517687729,31.520845038832437,0.5022914424661452,0.9657102831596187,39.37930803984612,67.47633971291555,281.4659516824786,10.734363008863358,Clay,18.26,Rice,Flowering,Zaid,Drip,Rainwater,2.28,No,66.08,West,312.98679672131107,422.7754910093294,0.22199526466150085,7.879042726852479
6.9510870779643446,10.059108557620542,1.2199365100330388,1.5357100124255798,12.85493780145404,33.647566718519464,99.23920196060844,9.221346203516193,Clay,1.54,Sugarcane,Flowering,Kharif,Canal,Reservoir,14.01,No,111.6,Central,109.29831051822899,118.54794513310645,0.4600776299011959,6.070799849537263
5.1798457372274544,15.730751464033826,0.7612963461949609,0.9229766951688774,38.63521185121838,58.75923922482865,2129.6229568453396,7.963659298578474,Loamy,17.48,Maize,Vegetative,Rabi,Canal,Reservoir,10.3,No,109.94,Central,2145.353708309374,305.0774610471916,0.3290063057286061,7.693451091061086
6.579953164335718,18.75950551792447,0.44265221590891557,0.5123243662589436,41.0903191411724,62.73012850523885,1010.2184021722132,5.387300948426803,Clay,18.0,Cotton,Flowering,Rabi,Sprinkler,River,14.81,No,57.82,East,1028.9779076901377,221.42528058911017,0.25911491844236884,7.853916569847818
7.4408877022536775,18.1991938404398,0.7797710170352572,2.7455897183369027,34.04117314442901,43.035147483019415,2396.0570641210497,8.383381431382954,Loamy,19.76,Sugarcane,Vegetative,Kharif,Canal,Rainwater,1.41,No,29.57,East,2414.2562579614896,285.2924464819002,0.19937297228725942,7.270866605554594
5.927251667702131,21.861715977529403,1.189066683321236,3.0516601624038353,23.03664064961534,92.34015905060241,291.0458051219336,9.556111880069674,Sandy,10.93,Rice,Vegetative,Zaid,Drip,Rainwater,10.5,Yes,115.42,Central,312.907521099463,219.48230015000004,0.2614471141300582,7.660325823613505
5.611259185042123,15.839264970660267,0.6399535794729623,1.4208414002987853,30.533313349855995,58.34254729817496,1754.587272850529,4.43322050880192,Clay,19.91,Sugarcane,Flowering,Zaid,Sprinkler,Rainwater,8.84,No,66.92,South,1770.4265378211892,135.58127197800567,0.2418898364363996,7.471480976368956
7.464747317423327,18.36699342909192,0.7692102037634455,2.6446752804062577,34.11236084870567,42.23056996820027,2394.1451657776192,8.36851806455596,Loamy,19.76,Sugarcane,Vegetative,Kharif,Canal,Rainwater,1.41,No,29.57,East,2412.512159206711,285.3642834806224,0.20416727815097596,7.24982285451957
7.368121919761286,12.949559228834985,0.9974741216291039,1.8444039586096102,32.06814369114723,44.49580306835756,185.5342507637052,10.508595546805916,Sandy,18.71,Maize,Harvest,Zaid,Drip,River,10.8,No,103.14,Central,198.48380999254022,336.8704206912521,0.3462231940941322,7.261625523383555
7.462975342345147,11.860912591388058,0.4643393132770535,2.404653068062499,39.294082904428166,47.00471533014924,2466.7901327086083,7.700693863875002,Clay,11.44,Potato,Vegetative,Kharif,Rainfed,Reservoir,3.13,No,77.02,East,2478.6510452999964,302.2414798462545,0.1287459212114316,7.519158802909998
5.986050897667889,14.737358479962564,0.47854082748473736,2.187273525922669,16.326372022188025,40.742927130179886,256.25446686416035,8.550928232962967,Loamy,13.32,Rice,Vegetative,Kharif,Sprinkler,River,11.58,No,86.16,East,270.99182534412296,130.59571188887364,0.13929708924229278,6.467193753071677
7.033893179519094,17.37993352236225,0.7674415876416973,1.9421579170299932,38.84997751488705,53.279743865453845,1169.1980193566708,6.565828852622529,Silt,14.55,Wheat,Vegetative,Rabi,Sprinkler,Reservoir,10.51,No,80.02,South,1186.5779528790329,253.56062822073795,0.23077878637165972,7.634183075546358
7.958702780666796,18.837823716514002,0.6243929674867776,1.3459871708254647,29.62109289385152,25.77470657627973,82.95467094305819,10.54692326028051,Silt,11.11,Sugarcane,Flowering,Zaid,Drip,Rainwater,0.66,Yes,43.43,South,101.79249465957218,312.14529588449113,0.2373694338709488,6.635639213061398
4.909883069588876,13.12192092248628,1.07341128694075,1.3651132140498559,20.962050725193,90.05862855910614,150.27920179214027,9.654237232541162,Clay,16.16,Maize,Flowering,Kharif,Canal,River,5.58,Yes,56.18,West,163.40112271462655,197.81423510112654,0.37405985220265037,7.529509770276774
6.476394229714122,12.646909938856576,0.9641522108571912,2.6561900285715554,34.34360056399984,54.99562377543083,2127.856716656573,6.326710944000047,Loamy,16.61,Cotton,Vegetative,Kharif,Canal,River,0.98,No,32.69,South,2140.5036265954295,217.08051189708064,0.22996180955152992,7.516353582064673
5.504463429276658,58.94268997850659,0.9631860762770292,1.7919420713404177,39.44456347346571,55.38619716588929,159.85795788447052,6.357853717106635,Sandy,12.94,Sugarcane,Flowering,Rabi,Drip,Reservoir,8.25,No,43.59,East,218.80064786297712,250.6320326349047,0.29466326790967157,7.68850410016035
6.248878142116882,17.145020092239765,0.7736884404715294,1.2068442202357648,27.754747803763486,46.55992711154247,267.46707036610985,10.221830086118633,Sandy,19.05,Wheat,Vegetative,Zaid,Drip,Rainwater,11.58,No,99.71,South,284.61209045834966,283.59435478790624,0.29309896890233506,7.161424532643491
6.657129772569787,11.746262487439859,0.9314351137151067,2.752665685899905,31.501435113715107,31.37065942059667,59.51476188171316,7.929306171896057,Sandy,13.51,Cotton,Harvest,Zaid,Sprinkler,River,2.21,No,110.78,North,71.26102436915302,249.6438788185097,0.22057871199844417,6.879779977207579
7.003656356683675,15.912196994344423,1.1130655383415626,2.0298245822438004,39.58370264429284,87.19197588292737,224.25182906926432,9.784330611511958,Sandy,13.92,Wheat,Vegetative,Rabi,Rainfed,Groundwater,8.97,Yes,18.22,Central,240.16402606360873,387.189729640804,0.31445202304891634,8.146740637680578
6.664397425304882,21.240042062500024,0.8470613727134079,1.5153278948170517,34.48801287347559,77.09262762169726,1017.0020361994411,4.477822318597571,Sandy,14.54,Maize,Flowering,Rabi,Canal,River,4.19,No,90.91,Central,1038.242078261941,153.9036533125917,0.2954777723139533,7.883039843806935
5.485593837733154,14.561992297166443,0.8084168627173585,1.3220184032840698,31.53588978908675,79.61311406233003,163.62456537900724,6.473271989053099,Silt,1.4,Sugarcane,Flowering,Rabi,Canal,River,7.73,No,51.09,East,178.18655767617366,201.96258655262633,0.2986101422632309,7.824208290250882
7.3929411287655045,8.754705752998772,0.52,3.307058824446817,38.693530340179024,36.802939834306414,1598.5988212496593,4.473529373233677,Sandy,19.93,Maize,Flowering,Kharif,Drip,Rainwater,7.55,No,41.19,South,1607.353527002658,172.21420870530125,0.11398219347120173,7.239229055013876
6.617068904821176,8.432670501867037,0.956142446228532,2.0459478813376424,40.70127274288443,85.59225818915436,176.31370583437058,10.29566762546676,Loamy,17.31,Maize,Harvest,Rabi,Rainfed,Rainwater,13.45,No,93.8,Central,184.7463763362376,418.9671005392162,0.27392807634405025,8.155873503347198
6.153396731077158,12.857998349064344,1.0111333993766134,1.80942809973267,32.04006455342805,79.10740350000115,219.90367921415813,7.363335644701788,Silt,15.89,Rice,Sowing,Zaid,Sprinkler,River,14.14,No,72.45,Central,232.7616775632225,235.36970771165304,0.3112852551454275,7.835101524952809
6.282147595772722,19.841704751210393,1.1444022170850199,1.4933505328046934,21.52599257155382,37.729365217964556,79.37432113386289,7.170937287538738,Silt,10.6,Wheat,Flowering,Kharif,Rainfed,River,8.36,Yes,46.3,Central,99.2160258850733,152.98270163954308,0.40567736479246597,6.692602686508832
7.728736858953977,14.392933418700151,0.8223204843105555,3.0083274928684345,34.023034088113455,38.065446323927574,49.083183177180786,7.749522777813106,Clay,7.16,Sugarcane,Vegetative,Kharif,Canal,River,8.57,Yes,78.27,South,63.47611659588094,262.8480182559733,0.18482123908884393,7.1324753385023385
7.66473691253415,9.491690474371445,0.52,3.301831982451266,33.40396624068155,44.44980967379733,1611.5875236086033,4.693056737046813,Sandy,19.93,Maize,Flowering,Kharif,Drip,Rainwater,7.55,No,41.19,South,1621.0792140829747,156.13069320079165,0.11411304318195493,7.288045645530209
5.571398518182585,21.832703537377657,1.259318271968866,2.9520685588402804,28.932602317646808,89.26276583461652,306.19796660953847,8.207592507329988,Sandy,10.93,Rice,Vegetative,Zaid,Drip,Rainwater,10.5,Yes,115.42,Central,328.0306701469161,227.2329931501408,0.2816518848119791,7.830129458504511
7.325887968817771,18.922467051906207,1.09,3.236722287941588,30.98781894079227,80.86010688238008,2342.4968173408356,6.151620903296584,Sandy,11.53,Maize,Vegetative,Rabi,Sprinkler,Groundwater,0.4,No,104.99,South,2361.419284392742,189.90633228786777,0.2289463943147719,7.825120429768853
4.962725010630412,13.273925067325937,1.3814727837998948,2.187238229874692,30.759105895693065,63.023804042618465,1689.1823774907389,5.610505160503167,Silt,13.05,Cotton,Flowering,Kharif,Drip,Reservoir,1.9,No,18.91,North,1702.4563025580646,172.77283942724426,0.35390510718277846,7.542841956059664
5.12762091646635,38.98773933735154,1.1162334140114365,2.336729204550805,40.1941603650154,53.41546226533043,241.57971037483506,6.3846276215081375,Clay,15.71,Cotton,Vegetative,Kharif,Drip,Reservoir,2.71,No,93.95,Central,280.5674497121866,256.65261240634106,0.2975764119232783,7.671225461382221
5.99889440321617,33.13806554205433,0.7998139806984297,1.3794228814990586,35.67964702199309,37.75892398283799,120.73981299197095,6.8315167453069074,Silt,3.99,Maize,Vegetative,Rabi,Drip,Rainwater,6.27,Yes,18.82,East,153.87787853402529,241.62239147876724,0.372264105657202,7.200310988202874
7.7485890319156905,16.96824057682436,0.7374436920796256,0.6399383882950831,34.312352291377046,50.14289459446374,113.93488128303048,9.544294515957846,Sandy,3.96,Wheat,Vegetative,Kharif,Drip,Groundwater,5.71,No,64.66,West,130.90312185985482,327.5158441811395,0.3752804638286167,7.427912538681112
7.822834021164239,20.886116252267264,0.6588496936397074,0.9866359884558698,19.17699472731009,53.816457046286736,171.9084960818811,8.393537826617626,Clay,16.55,Wheat,Vegetative,Zaid,Canal,River,8.06,Yes,113.68,North,192.79461233414838,160.23721417010583,0.2928609340218138,6.938021194113009
7.180257056435171,10.712818240062749,1.5010893397280183,1.7403495323565983,28.84182914709944,80.56147023401871,242.8185187753763,9.114871471782415,Clay,18.07,Cotton,Vegetative,Zaid,Sprinkler,River,2.09,Yes,50.52,West,253.53133701543905,262.95912847066086,0.43949114640526565,7.750990934804002
5.1095076587494,13.09168490547766,1.3623194764906315,0.46638949103218935,36.378490159961565,40.628676170626406,1044.266674047508,8.288227571497837,Clay,19.01,Maize,Flowering,Kharif,Canal,Reservoir,10.74,No,80.66,Central,1057.3583589529856,301.51882107552456,0.6632762071877126,7.298712271377289
6.731440301015672,14.631849522567217,1.17762756911395,2.6923934839911032,32.02762125318243,61.0556130410138,1628.4058798927645,8.320021053105053,Clay,17.01,Sugarcane,Vegetative,Zaid,Sprinkler,River,1.96,No,57.69,West,1643.0377294153316,266.55429020499605,0.26841773672635294,7.532989983308056
7.025622934479472,15.667052067120888,0.43626710731104584,2.158617272552688,37.16903491929961,56.66714880599899,1764.2164928476977,5.378986157011568,Silt,18.07,Maize,Flowering,Kharif,Canal,River,3.44,No,106.83,South,1779.8835449148185,199.87754644597914,0.12576155114113424,7.642856702120142
7.103745488219241,13.742006838513099,0.5904660908023508,0.8981523985910312,31.805983752328604,30.341264178003577,83.10394920046966,9.983737107319024,Silt,11.11,Sugarcane,Flowering,Zaid,Drip,Rainwater,0.66,Yes,43.43,South,96.84595603898276,317.10024837049826,0.27364613344315875,6.867851413394422
5.426716102933974,21.093215637218087,1.4160575551548618,2.5943814766978797,34.58325442430091,85.38447331475791,317.0411098412261,6.93358346194638,Sandy,10.93,Rice,Vegetative,Zaid,Drip,Rainwater,10.5,Yes,115.42,Central,338.13432547844417,231.6359603730746,0.3364644305267419,7.9717785659204345
7.164557497905461,20.355424098087475,1.2015455379584352,0.6112198720755233,40.44030358638957,49.28959704260255,1383.8137589606588,5.567569457852486,Sandy,13.54,Rice,Vegetative,Zaid,Rainfed,River,3.09,No,96.75,South,1404.1691830587463,224.7167919570632,0.594072795202538,7.57199546392339
7.885530207475753,22.377261836201832,0.838456379672346,2.460778402353868,35.049140777827,46.25636191852949,181.11502034774966,7.165060472069462,Loamy,5.61,Sugarcane,Flowering,Zaid,Canal,River,13.32,Yes,107.39,North,203.4922821839515,249.57417309293442,0.28250902347160944,7.381247940283744
7.814358071362811,14.448940496380157,0.43169909713934995,1.6362861923920586,35.89431896007365,78.63925143947404,179.18079603867614,10.8267963885574,Silt,12.19,Sugarcane,Vegetative,Kharif,Rainfed,Reservoir,7.54,Yes,83.44,Central,193.6297365350563,388.5425978048348,0.15204789954892348,7.944649028800364
6.723309117679064,33.99665085414456,0.6329933283725634,1.7888554486016228,27.57034247740449,74.97819570318913,7.25806078399768,7.046232764433041,Silt,17.2,Cotton,Flowering,Rabi,Sprinkler,Rainwater,13.24,No,53.08,West,41.25471163814224,180.44351504527043,0.2136745939540547,7.596419749662797
5.748998471945158,8.970551349781777,0.9297749108634675,0.9954982172693503,41.57902631158041,56.591074510521246,176.98642641345074,10.182599898129677,Loamy,17.31,Maize,Harvest,Rabi,Rainfed,Rainwater,13.45,No,93.8,Central,185.95697776323252,423.36588716527297,0.4029296272298032,7.720644953846744
5.789394386578937,41.90732817608354,0.8913169405091195,1.3375810241847423,39.891388189146895,56.750281516682094,244.82369797342616,6.224590899977643,Clay,15.71,Cotton,Vegetative,Kharif,Drip,Reservoir,2.71,No,93.95,Central,286.7310261495097,248.3715338773296,0.3520168013591612,7.722919081778406
7.7863372710612495,63.13896922272914,1.309287126468354,2.6349328192252615,32.66235004819763,38.61749075418063,291.9905227411562,8.868087512049408,Silt,15.21,Sugarcane,Vegetative,Zaid,Sprinkler,River,3.23,No,62.88,North,355.12949196388536,289.65328744664913,0.2980951656329441,7.093917753575328
6.215315868073367,24.0194388253625,0.77376738703809,3.1517669816953413,31.90190202457257,80.32343079320188,95.82042410504653,8.949438825362497,Silt,4.3,Potato,Vegetative,Zaid,Rainfed,River,14.28,No,104.54,South,119.83986293040903,282.3448637481258,0.17180025070764282,7.832708312538347
4.993812035665599,24.330076323154145,0.550353487165431,2.6217058848963952,36.501668954337944,81.80103584112399,211.5563026338885,7.89242763145064,Loamy,17.31,Maize,Flowering,Zaid,Drip,Rainwater,2.35,No,85.89,West,235.88637895704264,287.4064058424212,0.15678389870999815,8.000846016971222
6.776389856942405,12.200105563889855,0.5994229444450672,0.8813934027816699,32.34258266805114,31.53489089027088,81.64957754161856,9.859042934723796,Loamy,4.66,Rice,Vegetative,Rabi,Sprinkler,Rainwater,13.58,No,48.64,West,93.84968310550842,318.7348589881423,0.281060096557898,6.927775822207062
7.529744963481069,17.188052517829806,1.282659397824332,2.026735456185876,28.118583339462788,82.18270580281495,239.10520976301365,8.940127518259466,Loamy,10.52,Maize,Flowering,Kharif,Sprinkler,River,0.51,No,88.66,Central,256.29326228084346,251.50752617646984,0.35776108859985367,7.7452953442214
7.491124747321515,18.383111257906755,0.39888401881374463,2.654209706822492,36.6024949464303,72.87333309329652,167.90725083564718,8.004385029527684,Loamy,14.71,Wheat,Flowering,Rabi,Sprinkler,Reservoir,3.57,Yes,6.3,Central,186.29036209355394,292.6851603090263,0.11355039391527944,7.886467149121692
6.906649634611396,19.066933922742784,0.7106749902142215,2.2217979250977153,13.171867460525407,54.115156733725954,103.3786396515311,7.404996926789687,Silt,13.27,Sugarcane,Vegetative,Kharif,Sprinkler,Groundwater,8.06,No,83.58,West,122.4455735742739,97.48721398537177,0.19086921786180272,6.537455347020907
7.481034483280386,23.121293684126123,1.3771256653272277,2.9029345060274756,34.50011455758419,59.621851421642816,1704.5614799833154,5.751467253013738,Sandy,14.48,Sugarcane,Flowering,Kharif,Sprinkler,Rainwater,12.4,No,42.43,East,1727.6827736674418,198.57733188557256,0.30344531522007545,7.627551235160195
7.136054074495544,18.148214012685422,1.0686439451854608,1.8635346535459971,37.613957351988226,73.28441202829356,853.1480514110312,9.291504188353095,Silt,17.71,Maize,Flowering,Zaid,Sprinkler,Rainwater,2.76,No,18.83,East,871.2962654237167,346.2279908102682,0.3172870179383776,7.910269426806152
5.128171608768132,16.59469148741424,0.7164555210868078,1.3413993693115362,24.778258650610113,73.70224985172463,92.93398106226108,7.399723666193893,Clay,17.81,Potato,Vegetative,Zaid,Rainfed,Reservoir,12.47,Yes,46.68,Central,109.52867254967533,147.22371535560433,0.2603460340812529,7.39653517717216
