num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Soil_Type,cat__Wind_Speed_kmh,cat__Crop_Type,cat__Crop_Growth_Stage,cat__Season,cat__Irrigation_Type,cat__Water_Source,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region
7.53,57.04,1.35,2.98,27.89,88.4,1744.68,4.04,Sandy,7.44,Sugarcane,Vegetative,Zaid,Rainfed,Groundwater,2.15,Yes,36.49,Central
8.0,21.13,0.89,2.17,33.43,58.71,2337.26,6.44,Silt,2.75,Maize,Sowing,Zaid,Canal,Groundwater,0.52,Yes,40.14,North
4.95,63.95,1.25,0.88,34.58,30.38,818.07,4.01,Sandy,14.81,Maize,Flowering,Kharif,Canal,Reservoir,6.43,Yes,66.14,South
4.93,45.1,1.38,3.11,31.68,60.07,1389.11,9.04,Clay,8.05,Sugarcane,Harvest,Zaid,Canal,River,12.53,No,103.02,South
6.0,58.73,0.59,2.04,18.41,80.37,94.72,5.23,Loamy,8.38,Potato,Flowering,Zaid,Sprinkler,Reservoir,9.01,Yes,35.49,West
7.33,62.47,0.39,2.02,15.99,35.29,2256.29,7.96,Sandy,9.75,Sugarcane,Flowering,Kharif,Sprinkler,Rainwater,3.13,Yes,65.91,West
7.47,19.45,0.91,1.37,24.18,66.39,318.07,4.86,Loamy,11.22,Rice,Flowering,Kharif,Canal,River,12.67,Yes,36.13,West
5.93,23.93,0.49,0.56,25.31,34.95,1794.95,5.49,Clay,10.82,Maize,Sowing,Zaid,Sprinkler,Rainwater,7.39,No,97.26,North
7.79,32.46,1.35,1.74,41.63,76.2,1383.87,5.28,Clay,8.06,Rice,Harvest,Rabi,Rainfed,Reservoir,12.18,Yes,99.68,Central
5.83,51.2,0.84,1.03,39.57,45.0,2470.24,7.88,Silt,0.86,Sugarcane,Sowing,Kharif,Sprinkler,Rainwater,8.72,Yes,34.17,Central
5.23,60.48,1.46,1.13,32.11,57.65,216.12,5.78,Sandy,2.72,Potato,Flowering,Rabi,Drip,Rainwater,4.46,Yes,5.45,East
6.57,11.31,0.67,1.27,26.47,45.31,2426.0,5.63,Loamy,13.81,Rice,Sowing,Zaid,Sprinkler,River,12.0,Yes,7.34,South
7.71,59.41,0.9,1.82,20.69,72.61,379.8,6.7,Clay,3.37,Cotton,Flowering,Kharif,Drip,Rainwater,6.5,Yes,13.48,East
6.45,62.1,0.41,0.8,16.97,86.33,780.35,7.27,Clay,10.1,Cotton,Harvest,Kharif,Drip,Reservoir,11.42,No,12.16,North
6.74,21.28,0.64,1.63,26.94,38.94,21.19,8.13,Sandy,12.32,Cotton,Flowering,Rabi,Sprinkler,Groundwater,6.54,No,22.39,West
6.06,32.37,0.8,0.87,18.46,80.61,2049.01,4.49,Silt,0.55,Maize,Vegetative,Rabi,Sprinkler,Rainwater,3.93,No,110.7,East
7.19,31.22,0.9,0.9,22.07,41.79,767.81,9.13,Sandy,7.48,Cotton,Vegetative,Zaid,Canal,River,9.37,Yes,15.5,East
5.85,38.96,1.0,2.43,28.06,64.45,1547.28,4.09,Silt,6.92,Cotton,Harvest,Kharif,Canal,Rainwater,4.65,No,63.69,Central
5.98,54.44,1.05,1.65,39.48,27.88,274.84,6.49,Sandy,16.12,Sugarcane,Flowering,Rabi,Drip,Reservoir,1.43,Yes,66.82,South
6.78,30.25,1.37,3.15,19.73,45.25,1032.26,10.81,Loamy,2.02,Sugarcane,Sowing,Zaid,Rainfed,Groundwater,7.48,No,114.06,West
6.16,20.05,1.12,3.1,14.93,75.74,552.5,5.78,Loamy,5.62,Maize,Harvest,Kharif,Rainfed,Groundwater,1.21,Yes,53.9,North
5.09,33.79,0.42,2.5,26.28,85.54,1129.33,7.99,Loamy,8.27,Wheat,Sowing,Zaid,Canal,River,10.23,No,42.1,West
6.48,49.02,0.8,0.72,33.22,46.3,1367.03,9.18,Loamy,3.21,Sugarcane,Sowing,Kharif,Drip,Rainwater,3.55,Yes,69.74,East
7.35,43.56,0.43,0.75,22.78,49.28,2328.41,8.37,Clay,19.23,Maize,Harvest,Rabi,Drip,Rainwater,2.88,No,70.26,North
4.81,14.06,1.37,2.37,24.73,41.19,1825.4,9.92,Sandy,12.88,Sugarcane,Flowering,Kharif,Drip,River,13.49,No,28.21,South
5.53,19.01,1.14,1.85,38.59,47.54,2382.88,6.56,Clay,10.25,Cotton,Harvest,Rabi,Drip,Rainwater,3.42,Yes,74.08,East
7.49,43.68,0.66,1.63,24.4,75.07,1920.97,5.43,Silt,19.79,Wheat,Harvest,Kharif,Canal,River,11.57,No,34.72,East
5.72,32.25,1.36,2.41,38.28,40.91,971.61,10.78,Clay,16.77,Wheat,Harvest,Zaid,Drip,Rainwater,10.31,Yes,59.91,South
7.43,15.49,0.49,3.1,26.42,77.54,908.05,7.41,Loamy,7.56,Sugarcane,Flowering,Kharif,Drip,Rainwater,7.49,Yes,19.54,North
7.27,8.16,0.91,3.12,24.36,36.52,675.39,4.73,Clay,1.16,Rice,Harvest,Zaid,Sprinkler,Reservoir,3.6,Yes,87.85,West
5.7,44.27,0.89,3.15,25.98,59.66,1904.72,5.45,Sandy,14.73,Rice,Harvest,Zaid,Rainfed,Reservoir,4.93,No,80.41,West
7.19,43.7,1.28,2.69,26.1,88.02,143.28,6.76,Silt,3.28,Sugarcane,Sowing,Rabi,Rainfed,Groundwater,9.75,Yes,57.12,North
5.83,47.38,1.39,2.9,13.28,32.1,2265.86,5.75,Clay,0.57,Wheat,Sowing,Kharif,Drip,River,8.82,Yes,53.47,Central
4.82,18.42,1.46,0.97,17.47,33.68,2469.99,8.22,Silt,1.23,Maize,Flowering,Rabi,Canal,Groundwater,12.25,Yes,18.38,South
5.5,56.61,1.55,3.06,19.95,31.85,1769.3,10.14,Sandy,18.92,Potato,Sowing,Rabi,Canal,Reservoir,13.85,No,47.15,South
4.81,21.46,1.02,3.46,39.72,73.25,833.83,8.32,Clay,8.26,Rice,Sowing,Rabi,Rainfed,Reservoir,3.39,Yes,97.88,Central
5.96,14.38,0.37,1.32,37.62,25.61,1373.26,8.86,Loamy,8.7,Sugarcane,Vegetative,Kharif,Canal,Reservoir,7.91,No,33.16,North
4.91,30.87,0.83,3.3,12.84,50.77,2357.64,6.38,Sandy,6.92,Cotton,Flowering,Rabi,Drip,River,10.3,Yes,91.0,South
6.69,42.74,0.32,0.94,28.24,49.58,9.88,10.75,Loamy,2.95,Sugarcane,Harvest,Kharif,Drip,Reservoir,14.17,Yes,56.86,Central
7.76,46.14,0.84,1.0,38.58,84.14,1207.5,7.22,Clay,8.58,Rice,Harvest,Rabi,Rainfed,Groundwater,4.17,No,46.92,South
5.67,32.09,1.33,1.18,41.83,43.38,1135.33,8.58,Silt,0.5,Rice,Sowing,Zaid,Canal,Groundwater,6.85,No,25.29,North
5.97,19.51,1.54,0.37,18.57,28.73,1833.3,5.8,Clay,1.64,Maize,Sowing,Rabi,Rainfed,Reservoir,13.92,Yes,105.75,West
5.37,30.42,0.46,0.2,15.0,26.9,1439.77,8.05,Sandy,13.57,Sugarcane,Sowing,Zaid,Drip,Groundwater,0.93,Yes,108.71,Central
7.4,31.34,1.51,0.96,40.46,69.12,2260.5,4.99,Silt,17.39,Maize,Vegetative,Zaid,Canal,Reservoir,2.52,No,70.88,Central
5.54,56.58,0.54,2.48,31.07,79.12,1300.35,10.34,Clay,9.87,Maize,Sowing,Rabi,Sprinkler,Rainwater,6.77,No,62.03,Central
7.3,58.33,1.36,1.64,39.48,29.83,29.26,9.56,Loamy,19.0,Wheat,Harvest,Zaid,Sprinkler,Reservoir,14.71,Yes,60.46,Central
6.77,64.01,1.53,3.48,41.05,84.24,1280.83,8.78,Sandy,12.46,Rice,Sowing,Rabi,Canal,Groundwater,11.39,Yes,103.8,West
5.89,17.78,0.58,0.97,35.79,54.34,1850.82,4.94,Sandy,8.67,Potato,Vegetative,Kharif,Rainfed,Rainwater,12.85,Yes,95.05,West
6.03,23.58,1.0,3.26,28.9,27.82,281.74,8.99,Silt,12.48,Sugarcane,Vegetative,Kharif,Canal,Groundwater,6.15,Yes,6.03,West
6.04,37.31,0.68,3.21,37.65,78.1,737.68,7.9,Clay,19.12,Wheat,Vegetative,Rabi,Rainfed,Reservoir,8.19,Yes,77.37,South
6.26,28.4,0.34,2.64,13.57,57.59,167.13,4.22,Loamy,2.89,Maize,Sowing,Zaid,Rainfed,River,13.63,Yes,59.59,North
5.79,25.69,1.17,0.97,34.49,57.53,77.04,9.51,Clay,14.86,Cotton,Sowing,Rabi,Sprinkler,Reservoir,11.5,No,15.44,South
6.64,64.32,1.5,0.54,33.74,70.76,888.32,10.11,Sandy,3.39,Maize,Vegetative,Kharif,Canal,River,5.37,No,58.31,East
5.87,30.83,1.51,2.01,28.8,52.57,945.51,10.59,Loamy,13.32,Rice,Harvest,Zaid,Sprinkler,River,9.84,Yes,112.87,East
5.63,13.89,1.4,0.13,31.54,85.87,2327.28,8.84,Clay,10.87,Rice,Harvest,Kharif,Drip,Groundwater,8.77,Yes,6.33,North
7.96,10.35,0.36,1.4,17.75,60.27,1575.34,4.35,Silt,13.62,Maize,Vegetative,Kharif,Canal,Reservoir,2.27,No,8.22,West
6.27,13.87,0.66,2.87,24.08,48.81,90.74,9.37,Sandy,5.36,Cotton,Flowering,Zaid,Drip,River,11.45,Yes,68.57,East
7.92,51.28,0.85,3.04,14.7,90.71,529.29,5.36,Loamy,13.23,Sugarcane,Harvest,Kharif,Rainfed,Reservoir,12.23,No,70.67,East
7.33,61.93,0.73,3.17,18.69,61.94,804.08,9.96,Clay,13.23,Cotton,Sowing,Zaid,Drip,Reservoir,6.13,Yes,45.51,North
6.07,50.88,1.16,2.89,19.22,79.43,442.79,4.01,Sandy,15.9,Wheat,Sowing,Rabi,Drip,Reservoir,3.5,Yes,62.54,East
7.56,9.65,1.29,0.67,34.01,68.86,1343.16,4.02,Loamy,13.33,Wheat,Vegetative,Kharif,Sprinkler,Reservoir,12.09,Yes,3.01,South
4.84,41.58,1.16,1.3,24.23,57.56,688.39,9.82,Loamy,11.52,Potato,Sowing,Rabi,Drip,Rainwater,6.59,Yes,44.37,North
7.88,27.3,1.13,2.23,35.39,68.93,1506.56,9.14,Sandy,10.57,Sugarcane,Vegetative,Kharif,Canal,River,5.61,Yes,42.32,West
6.45,12.22,1.54,1.33,19.8,41.89,1993.29,6.16,Sandy,8.27,Wheat,Vegetative,Kharif,Canal,Rainwater,3.27,No,100.31,West
5.53,44.72,1.4,2.68,30.37,77.91,184.08,7.6,Sandy,5.47,Maize,Sowing,Rabi,Sprinkler,Groundwater,12.27,Yes,48.58,West
5.92,12.04,0.56,0.25,15.66,58.01,1190.95,5.81,Sandy,16.85,Wheat,Vegetative,Zaid,Sprinkler,Rainwater,2.92,No,25.66,Central
8.02,24.03,1.51,0.96,32.69,74.91,924.56,5.01,Silt,3.54,Wheat,Vegetative,Kharif,Rainfed,River,12.15,No,33.67,North
8.12,40.77,1.37,0.81,40.28,31.83,1340.38,5.28,Sandy,5.12,Cotton,Sowing,Zaid,Rainfed,Reservoir,3.45,No,11.73,West
7.37,34.9,1.25,2.25,26.7,81.64,3.88,6.71,Clay,5.84,Rice,Harvest,Rabi,Rainfed,River,9.33,No,108.41,North
7.06,27.02,0.88,1.11,30.63,75.93,1409.01,4.95,Silt,8.67,Wheat,Sowing,Kharif,Canal,Groundwater,1.97,No,18.09,East
7.87,40.63,1.05,3.4,19.74,53.83,72.51,5.57,Silt,8.71,Wheat,Sowing,Zaid,Canal,Groundwater,5.74,No,74.34,North
7.91,30.03,0.56,0.55,38.04,55.89,14.96,5.72,Silt,3.58,Potato,Flowering,Kharif,Rainfed,Reservoir,9.84,No,40.1,Central
5.85,9.5,1.12,0.87,35.88,76.18,245.92,8.93,Sandy,11.01,Sugarcane,Sowing,Zaid,Canal,Rainwater,7.56,No,105.34,South
7.93,64.98,1.15,2.74,15.55,62.88,656.09,6.02,Silt,18.07,Potato,Harvest,Rabi,Sprinkler,River,0.46,Yes,37.88,West
6.0,40.9,0.8,2.57,32.94,32.86,2199.61,10.05,Sandy,7.72,Wheat,Flowering,Kharif,Rainfed,River,12.51,Yes,111.46,East
8.06,45.74,0.93,2.59,32.06,64.42,892.06,7.18,Loamy,11.16,Cotton,Vegetative,Rabi,Rainfed,River,8.66,Yes,84.53,North
5.19,53.5,1.34,2.46,37.13,62.57,1956.6,9.25,Clay,5.82,Maize,Sowing,Kharif,Drip,River,8.83,Yes,22.1,North
5.76,50.82,0.73,3.45,28.11,58.34,1064.95,9.71,Silt,7.41,Maize,Sowing,Kharif,Rainfed,Reservoir,14.59,No,119.56,Central
5.14,61.57,1.47,2.81,13.13,93.54,288.93,4.95,Loamy,1.82,Potato,Sowing,Kharif,Canal,River,5.76,No,29.52,West
5.76,32.28,1.34,1.98,30.9,37.92,1877.11,8.87,Clay,0.73,Potato,Harvest,Kharif,Canal,Reservoir,4.75,No,70.09,Central
7.75,48.77,0.47,1.91,26.39,54.48,227.19,5.01,Clay,15.6,Rice,Sowing,Rabi,Sprinkler,Reservoir,1.22,Yes,66.98,East
5.64,12.47,0.96,2.56,40.88,53.51,849.34,5.47,Silt,16.16,Rice,Harvest,Rabi,Canal,River,10.97,Yes,115.09,East
5.92,28.77,1.07,1.36,36.39,36.38,1122.74,6.3,Clay,15.72,Sugarcane,Harvest,Zaid,Sprinkler,Rainwater,11.96,Yes,91.04,Central
7.74,39.94,1.26,0.91,15.51,71.4,1693.4,4.7,Clay,17.17,Potato,Flowering,Zaid,Canal,Groundwater,6.31,No,72.05,South
7.55,61.1,1.09,3.47,18.45,35.5,1580.58,6.34,Clay,12.5,Maize,Harvest,Kharif,Rainfed,Reservoir,0.47,No,76.55,Central
7.37,45.21,0.54,3.11,23.79,68.51,1040.32,10.62,Loamy,11.3,Wheat,Vegetative,Rabi,Drip,River,10.69,No,50.31,South
7.12,8.33,1.19,1.47,25.25,50.88,265.01,10.03,Sandy,4.11,Sugarcane,Sowing,Rabi,Sprinkler,Rainwater,11.07,No,47.01,Central
4.85,56.01,1.23,2.13,33.85,46.91,1802.8,8.09,Loamy,2.35,Potato,Harvest,Zaid,Drip,Reservoir,6.49,Yes,76.91,Central
6.01,55.9,0.81,2.32,38.24,86.71,821.79,7.91,Silt,14.51,Cotton,Flowering,Kharif,Rainfed,Rainwater,7.45,No,85.71,South
5.07,43.82,1.56,2.47,17.07,78.91,1743.55,5.58,Sandy,13.2,Wheat,Flowering,Zaid,Drip,Reservoir,4.19,Yes,19.11,East
5.3,33.08,0.66,1.87,35.02,37.5,355.92,5.84,Sandy,4.08,Sugarcane,Harvest,Rabi,Rainfed,Reservoir,2.62,No,32.81,Central
6.28,61.56,0.65,2.11,36.1,83.83,339.01,9.99,Loamy,9.87,Sugarcane,Vegetative,Rabi,Rainfed,Rainwater,7.87,Yes,112.16,North
5.36,58.99,1.07,0.75,40.64,36.37,310.75,5.68,Clay,1.52,Rice,Sowing,Kharif,Rainfed,River,14.41,Yes,83.88,Central
6.32,16.29,1.35,2.19,14.85,48.23,732.84,10.67,Sandy,12.83,Wheat,Flowering,Rabi,Rainfed,Reservoir,4.02,No,25.95,West
4.93,10.65,0.57,3.06,16.97,33.43,1151.44,10.72,Silt,14.47,Maize,Sowing,Zaid,Rainfed,River,4.53,Yes,51.66,East
5.25,62.64,0.46,2.19,33.52,78.25,1525.16,8.1,Loamy,5.2,Cotton,Sowing,Zaid,Canal,Rainwater,5.57,No,92.44,West
5.38,48.39,1.3,0.77,22.57,47.73,1774.65,8.12,Sandy,7.52,Potato,Vegetative,Kharif,Rainfed,Reservoir,2.12,No,104.78,South
7.91,45.74,0.38,0.83,27.28,31.5,862.86,4.7,Loamy,12.19,Wheat,Flowering,Zaid,Sprinkler,River,2.86,Yes,45.85,South
6.38,28.21,0.4,1.07,28.6,31.99,1914.95,6.45,Sandy,7.36,Wheat,Harvest,Rabi,Drip,River,7.91,Yes,69.12,South
6.62,47.52,1.24,2.21,27.08,62.82,687.92,7.45,Sandy,8.94,Maize,Sowing,Rabi,Rainfed,Groundwater,1.6,Yes,13.88,Central
4.8,39.25,0.56,2.17,26.87,73.79,1709.05,6.03,Loamy,1.09,Rice,Vegetative,Zaid,Canal,River,14.82,No,55.73,North
6.59,30.52,0.8,2.28,32.92,75.19,181.33,7.73,Loamy,4.01,Rice,Sowing,Zaid,Rainfed,Reservoir,5.36,Yes,111.94,Central
5.85,42.92,1.12,2.64,38.03,80.05,1088.65,6.47,Sandy,5.67,Wheat,Sowing,Kharif,Drip,River,9.32,No,23.21,West
7.93,26.64,1.06,2.82,36.42,51.62,1857.85,10.09,Sandy,16.82,Maize,Sowing,Rabi,Canal,River,4.9,No,31.59,South
7.07,55.86,0.66,2.99,40.92,33.66,1022.48,7.45,Silt,2.93,Sugarcane,Harvest,Zaid,Drip,Groundwater,14.78,No,54.77,North
6.6,43.91,1.48,3.44,28.01,49.44,1459.28,4.0,Clay,6.11,Sugarcane,Harvest,Zaid,Canal,Rainwater,1.83,Yes,23.59,East
4.94,61.71,0.43,2.24,25.07,60.05,455.38,7.09,Loamy,12.4,Maize,Vegetative,Zaid,Canal,Groundwater,2.07,No,87.0,West
7.81,17.5,1.29,1.61,12.03,32.05,1056.01,9.63,Sandy,10.05,Sugarcane,Vegetative,Zaid,Rainfed,Rainwater,13.03,No,46.32,South
6.39,51.75,1.5,0.93,20.35,68.13,1639.54,8.47,Loamy,19.43,Rice,Harvest,Kharif,Rainfed,Groundwater,8.69,No,28.31,East
8.2,25.17,1.14,2.79,25.03,62.52,970.62,7.73,Loamy,4.57,Potato,Flowering,Kharif,Rainfed,Groundwater,0.37,Yes,105.15,North
6.49,33.96,1.29,2.03,33.09,84.01,2390.78,6.85,Clay,17.87,Cotton,Harvest,Zaid,Canal,River,0.55,Yes,18.82,North
6.97,59.74,1.1,2.81,14.62,59.87,110.71,5.03,Loamy,17.65,Sugarcane,Vegetative,Zaid,Sprinkler,Reservoir,12.32,Yes,49.97,North
5.93,58.01,0.66,3.2,26.05,53.11,637.69,5.51,Loamy,5.82,Sugarcane,Vegetative,Kharif,Drip,Groundwater,12.07,Yes,117.86,West
7.6,38.85,0.56,1.73,31.97,90.95,1130.59,10.25,Loamy,6.01,Maize,Sowing,Rabi,Rainfed,Rainwater,10.64,No,105.75,West
7.75,58.96,1.09,2.1,38.55,55.83,1739.87,8.12,Clay,8.49,Maize,Vegetative,Zaid,Sprinkler,Groundwater,9.48,Yes,1.94,East
8.08,22.13,0.33,2.51,41.65,73.84,1721.66,4.14,Sandy,2.48,Sugarcane,Flowering,Rabi,Canal,Reservoir,11.74,No,15.11,East
7.84,21.08,0.84,1.02,32.45,65.83,2100.43,7.87,Clay,14.24,Cotton,Vegetative,Kharif,Canal,River,8.92,No,54.11,East
7.57,34.92,1.49,1.44,35.37,47.08,2346.49,10.6,Silt,19.24,Potato,Harvest,Zaid,Rainfed,Reservoir,11.8,No,108.88,West
5.12,25.95,0.33,3.12,21.49,37.57,898.99,8.64,Silt,12.75,Cotton,Sowing,Rabi,Drip,Groundwater,3.28,Yes,19.94,North
5.3,36.5,0.76,1.78,37.7,38.69,248.63,10.12,Loamy,2.11,Rice,Harvest,Kharif,Sprinkler,River,10.94,Yes,41.28,North
6.77,63.62,1.57,2.81,28.28,28.5,508.47,7.41,Sandy,14.92,Wheat,Flowering,Kharif,Drip,Reservoir,1.8,Yes,90.47,East
6.1,52.93,1.19,1.22,12.71,40.07,84.72,8.68,Sandy,11.02,Potato,Sowing,Rabi,Rainfed,Rainwater,4.27,No,71.6,North
8.2,24.47,0.35,2.16,16.0,58.45,732.55,7.28,Sandy,11.6,Wheat,Vegetative,Kharif,Sprinkler,Groundwater,5.5,No,45.14,South
7.97,35.13,1.39,1.93,28.36,56.31,653.58,8.21,Clay,19.25,Maize,Vegetative,Kharif,Rainfed,Reservoir,6.78,No,114.39,South
5.04,10.6,1.58,0.25,19.54,77.49,1612.14,5.88,Loamy,7.24,Wheat,Sowing,Zaid,Rainfed,Rainwater,1.41,Yes,55.33,East
5.1,28.94,1.32,2.24,39.56,32.74,1042.57,6.26,Loamy,11.09,Sugarcane,Harvest,Rabi,Rainfed,River,0.57,Yes,22.34,West
6.25,9.32,1.1,1.59,23.47,85.96,1996.21,7.33,Loamy,1.43,Rice,Vegetative,Zaid,Rainfed,River,2.95,Yes,61.75,Central
8.19,49.65,0.91,2.45,22.63,46.63,616.97,5.12,Sandy,6.33,Sugarcane,Sowing,Zaid,Sprinkler,Rainwater,0.55,Yes,36.0,Central
6.36,48.87,0.4,0.55,25.98,32.19,1849.3,7.69,Loamy,19.32,Maize,Sowing,Kharif,Canal,Rainwater,11.88,No,115.22,North
6.47,10.99,1.5,2.33,36.65,28.61,520.36,9.21,Sandy,2.54,Wheat,Harvest,Zaid,Canal,River,6.54,No,79.1,East
7.64,60.1,0.56,3.22,13.02,69.86,2196.9,8.7,Clay,6.15,Wheat,Sowing,Kharif,Canal,Groundwater,9.07,No,34.92,Central
4.99,9.49,1.58,2.85,16.98,86.08,2432.61,10.81,Loamy,0.57,Maize,Sowing,Rabi,Canal,Rainwater,9.58,No,70.32,Central
8.05,24.08,0.74,3.45,21.25,39.51,794.55,7.0,Silt,2.03,Wheat,Vegetative,Rabi,Sprinkler,Groundwater,9.85,No,23.87,North
6.14,31.6,1.45,0.51,37.0,82.35,1441.33,9.1,Sandy,0.84,Wheat,Harvest,Rabi,Rainfed,Groundwater,5.2,Yes,80.08,South
4.82,11.34,0.98,1.29,12.4,83.39,885.4,4.3,Silt,4.02,Sugarcane,Vegetative,Zaid,Canal,Groundwater,0.34,No,31.22,South
7.4,27.26,1.04,0.2,32.06,55.85,1536.09,9.5,Silt,2.08,Wheat,Sowing,Kharif,Rainfed,Reservoir,9.41,Yes,10.05,South
7.78,33.91,1.26,2.66,23.51,38.61,1276.71,5.18,Silt,10.27,Rice,Vegetative,Kharif,Rainfed,Rainwater,8.97,Yes,98.1,North
8.07,46.92,1.39,2.2,26.36,72.64,1174.1,4.82,Loamy,7.13,Potato,Vegetative,Zaid,Canal,Groundwater,2.68,Yes,111.71,Central
6.72,38.14,0.63,0.54,40.64,30.21,2335.75,8.11,Sandy,14.16,Sugarcane,Vegetative,Rabi,Canal,River,8.02,Yes,44.97,Central
5.98,12.64,0.73,0.33,12.37,29.75,1989.56,6.48,Clay,7.84,Cotton,Harvest,Rabi,Rainfed,Groundwater,14.33,Yes,90.32,West
7.75,17.57,1.3,2.23,28.96,59.3,1795.89,6.01,Loamy,12.76,Rice,Harvest,Kharif,Drip,Reservoir,2.91,Yes,45.22,West
5.39,43.36,0.44,1.47,30.88,61.82,1371.36,6.36,Loamy,2.86,Potato,Flowering,Rabi,Rainfed,Rainwater,11.97,No,74.22,East
6.61,8.21,0.98,2.0,40.84,85.04,176.19,10.24,Loamy,17.31,Maize,Harvest,Rabi,Rainfed,Rainwater,13.45,No,93.8,Central
8.08,43.44,1.29,2.5,37.21,31.94,122.96,5.37,Sandy,0.81,Potato,Flowering,Zaid,Drip,Groundwater,11.15,No,113.83,South
7.76,18.58,0.95,2.52,22.38,86.44,1875.63,10.39,Clay,11.26,Cotton,Sowing,Zaid,Canal,River,2.52,No,60.86,South
5.4,54.15,0.92,2.36,24.47,29.83,2025.52,6.14,Sandy,9.61,Wheat,Sowing,Rabi,Sprinkler,Reservoir,3.8,No,6.51,South
5.03,62.0,0.8,0.17,12.83,27.24,2334.96,9.15,Sandy,19.58,Rice,Sowing,Zaid,Sprinkler,Groundwater,13.08,No,59.13,South
5.76,28.83,1.08,1.62,28.09,35.06,402.9,5.98,Sandy,17.71,Sugarcane,Harvest,Rabi,Sprinkler,Reservoir,5.97,Yes,99.71,Central
6.15,8.45,1.44,2.38,14.86,47.7,1689.06,9.04,Sandy,6.62,Potato,Sowing,Zaid,Drip,Reservoir,12.49,No,86.88,West
6.44,29.94,0.68,2.25,14.71,47.65,1097.02,4.03,Silt,9.13,Wheat,Flowering,Kharif,Canal,Groundwater,9.26,No,17.43,East
8.18,37.56,1.29,1.19,26.86,86.15,2409.51,10.57,Silt,11.26,Cotton,Vegetative,Kharif,Drip,Rainwater,9.42,Yes,47.09,West
7.74,25.37,0.7,0.26,15.16,38.49,1437.96,5.07,Loamy,14.53,Wheat,Flowering,Kharif,Drip,Rainwater,8.08,No,101.67,North
5.84,44.23,1.0,1.35,41.17,50.61,1370.31,9.57,Clay,6.42,Sugarcane,Flowering,Kharif,Sprinkler,Reservoir,1.68,No,106.5,East
7.28,18.81,1.27,1.69,21.94,90.18,618.36,10.46,Sandy,13.37,Potato,Flowering,Kharif,Drip,Groundwater,8.71,No,106.61,Central
6.93,28.22,0.72,3.35,30.85,77.79,858.26,7.72,Clay,1.45,Sugarcane,Sowing,Rabi,Rainfed,River,6.63,Yes,14.84,North
7.0,17.52,0.33,0.54,13.61,93.58,1101.92,10.21,Clay,16.29,Cotton,Flowering,Kharif,Canal,Reservoir,6.18,Yes,49.02,South
5.38,56.09,0.36,3.21,41.58,47.44,754.49,7.97,Silt,15.32,Rice,Vegetative,Zaid,Rainfed,Groundwater,12.09,No,81.5,Central
6.01,24.5,0.5,1.92,35.56,67.54,1324.47,6.92,Sandy,12.87,Maize,Harvest,Kharif,Drip,River,10.33,No,1.15,East
7.74,59.54,1.3,3.41,30.96,46.72,2163.3,9.04,Clay,19.45,Potato,Flowering,Zaid,Sprinkler,Rainwater,10.61,Yes,114.76,East
5.73,20.73,1.59,1.89,22.8,37.06,1821.5,4.12,Sandy,5.47,Rice,Sowing,Rabi,Drip,River,13.33,Yes,57.47,Central
7.78,41.68,0.87,1.64,37.1,51.14,1283.62,4.21,Silt,18.52,Potato,Harvest,Rabi,Sprinkler,Rainwater,7.97,Yes,82.61,South
4.89,53.2,0.59,1.28,34.09,86.63,632.59,5.79,Clay,13.46,Cotton,Harvest,Kharif,Sprinkler,Groundwater,9.89,No,90.61,West
6.81,52.97,1.29,0.45,29.32,40.81,2474.3,10.13,Sandy,7.39,Sugarcane,Flowering,Zaid,Drip,Reservoir,4.78,No,0.02,East
5.04,9.14,1.04,1.47,30.52,79.6,1372.52,10.98,Loamy,7.9,Maize,Vegetative,Zaid,Canal,Reservoir,1.56,No,3.11,East
6.38,21.81,0.84,0.94,35.72,46.53,2458.89,5.39,Sandy,18.76,Rice,Sowing,Rabi,Drip,River,6.02,Yes,95.77,East
7.66,52.37,0.32,3.49,35.21,53.43,1102.16,9.59,Sandy,2.75,Potato,Flowering,Rabi,Sprinkler,Groundwater,3.13,Yes,1.03,North
6.87,12.96,0.88,1.59,14.4,30.96,782.4,4.55,Silt,19.15,Rice,Flowering,Zaid,Rainfed,River,12.08,Yes,3.23,North
5.44,45.11,1.1,0.45,22.05,28.72,1248.35,7.63,Sandy,14.32,Maize,Vegetative,Rabi,Canal,River,2.02,No,54.08,South
6.04,13.3,1.1,0.74,24.38,89.9,472.67,9.37,Clay,17.65,Rice,Harvest,Kharif,Rainfed,Groundwater,9.44,Yes,1.37,North
5.05,8.21,0.86,1.63,12.09,30.09,140.22,10.84,Clay,4.33,Wheat,Harvest,Zaid,Canal,River,2.43,Yes,66.0,West
8.03,51.37,0.74,0.87,33.81,82.07,2162.73,6.34,Loamy,0.85,Maize,Sowing,Kharif,Rainfed,Reservoir,5.34,Yes,8.9,South
7.02,9.66,0.97,3.12,13.62,75.66,572.24,6.31,Sandy,3.96,Rice,Flowering,Zaid,Sprinkler,Reservoir,0.42,No,109.99,North
5.89,42.65,0.43,0.54,18.26,30.47,923.39,6.31,Silt,3.51,Rice,Vegetative,Rabi,Sprinkler,Groundwater,5.07,Yes,81.79,North
